gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
SLC25A28,8.24380571687768,0.827161909111031,0.237753980692832,3.47906649848983,0.000503163712609975,0.203814422600336
ARSA,12.4979228363586,-0.916987634730668,0.263962486517753,-3.47393164395349,0.000512891677582899,0.203814422600336
FOXL3,8.58844700507115,1.17351313252842,0.338600815116407,3.46577172924105,0.0005287119614849,0.205724027180281
SGMS2,9.38687668962592,0.955064022832856,0.277248152587279,3.44479850963911,0.000571485221610363,0.209061319543146
PDRG1,8.75461440700652,0.964907264412221,0.280181290976584,3.44386757962673,0.000573456491754532,0.209061319543146
SLC26A9,11.8410496578569,0.743831256860374,0.21603617495347,3.44308658964444,0.000575115141773754,0.209061319543146
TMPRSS5,5.97271773061407,1.38909690619232,0.403826280131912,3.43983780782807,0.0005820628910555,0.209061319543146
ALS2CL,13.5207675882299,-0.758151725543007,0.221767444965197,-3.41867908367699,0.000629258940512507,0.217216226278326
CYP4F11,10.5396629693004,0.771693748086792,0.226020117963198,3.41427017665942,0.000639531230093218,0.217216226278326
EIF3G,11.7544749419513,-0.827551471178448,0.242946267850994,-3.4063148139654,0.000658462040210599,0.217216226278326
SHLD3,6.85014217053104,1.07074595400082,0.3151779413788,3.39727440732895,0.000680606797937705,0.217216226278326
NUFIP1,8.46608497019735,0.955391584953015,0.281351417689148,3.39572337257097,0.000684474981069199,0.217216226278326
MMP11,8.02401316781379,0.929593237580385,0.274267153779937,3.38937136572416,0.000700530675344063,0.217216226278326
HOXC4,12.6048508642695,0.9498008662035,0.280506915549273,3.38601586468431,0.000709152837872117,0.217216226278326
PCBP2,11.1695432977721,-0.844027257905542,0.249286273011553,-3.38577510790747,0.000709775252844654,0.217216226278326
RFPL1,9.9149896718167,0.797927173652665,0.235808599143295,3.38379167066671,0.000714922271596917,0.217216226278326
MAP3K9,8.22715243223218,0.894950888983169,0.265341828465481,3.3728224990339,0.000744018993250834,0.217216226278326
FZD3,6.99564750153822,1.03644490113074,0.307468951300028,3.37089288771594,0.000749249833767756,0.217216226278326
RPL29,45.8877149049422,-0.721106583782021,0.214224141546428,-3.36613127996005,0.00076230419466894,0.217216226278326
CRIP1,24.0739663983385,-0.93477189875271,0.27791446341373,-3.36352375213059,0.000769542139658568,0.217216226278326
SPANXN4,8.33609616354237,1.00027952107849,0.297498193517848,3.36230452108099,0.000772948312041812,0.217216226278326
XCL1,10.7694790930869,0.747700732775782,0.222748782704244,3.35669952355495,0.000788787847948621,0.217216226278326
PQBP1,10.3574778609983,-0.826545747658656,0.24632696765086,-3.35548216884717,0.000792267637813911,0.217216226278326
RBM3,23.8150462576167,-0.719481371162531,0.2147412070767,-3.35045788815722,0.000806780756694221,0.217216226278326
CFL1,34.5320237332474,-0.696216930630687,0.208037773271183,-3.34658903372873,0.000818124020395869,0.217216226278326
TMEM178B,7.55178643763288,0.940430949080392,0.281837574790076,3.33678342847245,0.000847539628174267,0.217216226278326
NACA,24.3754417351191,-0.81432917672525,0.244225582229064,-3.33433201097449,0.000855045309462306,0.217216226278326
TGDS,7.46230072517802,0.88997914408057,0.267016846901307,3.33304491611168,0.000859010733810326,0.217216226278326
GRN,14.1290742606775,-0.827605898323107,0.24853543668716,-3.32993117341589,0.000868674535800864,0.217216226278326
PNN,22.4289057182267,-0.726242750948633,0.218170598496515,-3.32878378641947,0.000872260907580151,0.217216226278326
RXFP4,9.04258814767873,0.764168209653845,0.230769381275793,3.31139341549209,0.00092832596298856,0.221641000853948
TXNDC16,11.6501076099258,0.728908482577227,0.220247920639156,3.30949087038801,0.000934658141640408,0.221641000853948
ARHGAP31,12.2124032243278,1.66356358247877,0.503072849087108,3.30680454231931,0.000943667118631043,0.221641000853948
ST14,8.8680549199138,-0.865452349471106,0.261973549037213,-3.30358676535,0.000954564252335416,0.221641000853948
SYTL1,14.2939714863431,-0.742412206342905,0.224827262590697,-3.30214493468473,0.000959484785909008,0.221641000853948
CRYGC,10.3112605967313,0.835548709187633,0.253071212572638,3.30163474815536,0.000961231518400696,0.221641000853948
EVI2B,10.5456493307709,0.860538532010145,0.261485338811776,3.29096283531821,0.000998451032686958,0.224820553814687
EDRF1,11.148279908885,0.740265947116791,0.225015067667727,3.28985056329614,0.00100240603465782,0.224820553814687
RELCH,8.90115455539741,0.849579369101182,0.258639944580439,3.28479566634363,0.00102056356198184,0.224820553814687
MT1E,11.200032188449,-0.73427413890249,0.223701914641788,-3.28237753386366,0.00102935687342472,0.224820553814687
TBC1D2B,9.0616095435418,0.799231312327154,0.243629614763595,3.28051790051338,0.001036166893842,0.224820553814687
EEFSEC,8.91745881718319,0.82966789845076,0.253376796086787,3.27444308738746,0.00105870462712234,0.224820553814687
UPRT,8.68815283196638,0.829565251009387,0.253357366022641,3.2742890567281,0.0010592819369113,0.224820553814687
EIF4H,20.6229872083979,-0.699568187410675,0.214051380717506,-3.26822553101832,0.00108224089239514,0.225310979243021
PKP3,11.5152502639572,-0.975104188483079,0.298441854308795,-3.26731714873393,0.00108571976933511,0.225310979243021
CSF2RA,9.7679384464549,0.754050472965282,0.231499637951506,3.25724255829394,0.00112500254870654,0.230897501122989
CCDC196,3.76422014538504,1.42180053327865,0.437836621424816,3.2473312274606,0.0011649273110492,0.232908047527554
DCT,13.1158046243426,-0.929169390993845,0.286166654873878,-3.24695199516993,0.00116648062907384,0.232908047527554
TPPP3,15.6985374781522,-0.951044918368211,0.293029767705627,-3.24555735690175,0.00117220948051561,0.232908047527554
OSBPL3,12.0542215057772,-0.798887374297465,0.247320158288406,-3.23017492721262,0.0012371450004854,0.242626600734846
RAB32,11.7723191051344,0.681678914485679,0.211247923436388,3.22691415563642,0.00125132995725153,0.242626600734846
TMEM229B,7.90703068046258,0.801759049843663,0.248701546201403,3.22377991648828,0.00126510588182104,0.242626600734846
PDIA2,8.95348440427637,0.872222909124587,0.270710307105207,3.22197894292075,0.00127308491042539,0.242626600734846
RTL6,6.39508572128301,0.919605402916456,0.286153521861268,3.21367843713731,0.00131046344104462,0.247171637531788
CLDN25,11.047184290446,0.68670233106805,0.213868911420517,3.21085625071439,0.00132340117541247,0.247171637531788
UNC13C,8.87511764769868,0.892002976229049,0.278795881750442,3.19948404771455,0.0013767380592664,0.252586528290646
ZNF572,6.84289872692282,0.954356384329872,0.298481558689431,3.19737135024438,0.00138686259059101,0.252586528290646
EIF4E1B,8.72803165950408,0.78664500561249,0.246126164658506,3.19610475669639,0.0013929652735416,0.252586528290646
RPL18,42.363350111045,-0.856555499067633,0.268576936766583,-3.18923698132746,0.00142648883738456,0.254114405521948
DNAJB9,10.895653092734,0.722012786934674,0.226420836916653,3.18880893104574,0.00142860269742488,0.254114405521948
BTC,14.3510608035189,-0.74604544312331,0.23427668704345,-3.18446300627832,0.00145022845972793,0.255527518323948
RTN4,15.9308774108533,-0.819775543861419,0.258409809998958,-3.17238553700699,0.00151192146112204,0.260486410669423
CCDC168,6.68645431315667,0.915047263846416,0.288893075432798,3.16742539597241,0.00153795165177753,0.260486410669423
PKD1,20.9417605911023,-0.750518015128377,0.237043855618221,-3.16615679900664,0.00154467504615436,0.260486410669423
PABPC1,31.7494345889311,-0.890249761953103,0.281226466301359,-3.16559736948485,0.00154764853946985,0.260486410669423
AMER2,9.61566052461889,0.76974856052916,0.243167218214334,3.16551123207193,0.00154810684715457,0.260486410669423
DSC3,13.4042890608046,-0.732994751984421,0.231929424137574,-3.16042155802374,0.00157541019231485,0.260790743484524
TFF1,10.714112895502,-0.968244229883251,0.306409097743223,-3.15997219734859,0.00157784194537406,0.260790743484524
S100A11,18.6239659898099,-0.643123313462135,0.20384701433392,-3.15493123881933,0.00160535935813502,0.262278276784578
TBC1D10C,4.86074767324626,1.20211993482346,0.381252304646655,3.15308240808561,0.00161556192235656,0.262278276784578
SLC35G1,9.38320619415827,0.801858622897043,0.254504249130229,3.150668900961,0.00162897039712004,0.262278276784578
VEZF1,9.73076597781824,0.832492790719546,0.264922031768524,3.14240678724274,0.00167565056915573,0.267488253676252
DDX17,20.727031335931,0.889336808105,0.283315255265339,3.13903607933886,0.00169504576395587,0.26829126892715
C3AR1,8.97607870802133,0.860378167283279,0.274446551692937,3.13495710540356,0.00171879241982961,0.269763748110568
PREP,10.0076273126503,0.767581814283285,0.24570862334601,3.12395146670276,0.00178439886832236,0.276257723449289
POLR3A,12.1232008356343,0.737856500370458,0.236265829727838,3.12299286452222,0.00179022088063038,0.276257723449289
PDLIM4,10.3022598449812,-0.872783091611176,0.27968018048223,-3.12064691214911,0.00180454260645785,0.276257723449289
SUV39H1,7.84730518257127,0.880753401292279,0.283411610548777,3.10768284893782,0.00188560300558566,0.286178256574636
TRAP1,9.89632498224864,-0.885020038918134,0.285089296505633,-3.10436080823064,0.00190690629232401,0.286178256574636
GLRX5,10.3036022425527,1.03065149619967,0.332350839548155,3.10109490802215,0.0019280648220081,0.286178256574636
TRDN,7.59902333746479,0.850238301591233,0.27449584154799,3.09745421568649,0.00195190544894965,0.286178256574636
C12orf4,4.69090319750682,1.24113230911494,0.400728038375004,3.09719358332865,0.0019536225060309,0.286178256574636
ZNF346,56.5965833474863,-0.737729294649194,0.238282048024971,-3.09603388406281,0.00196127947965698,0.286178256574636
NPPA,8.90304185656869,0.829458769953364,0.268239413345828,3.09223301530258,0.00198656843737605,0.286485359886405
WDR64,9.06836431155202,0.701494340304182,0.226938913046646,3.09111527365073,0.00199406204343485,0.286485359886405
CRIP2,15.0350494908104,-0.839767622807335,0.272275245750544,-3.08425990211656,0.00204059244179945,0.290932404851056
NFIL3,8.23812188892392,0.918585555082045,0.298145622740955,3.08099628174036,0.00206309225140603,0.2919119240872
OR8H1,9.26177085774706,0.714235312545878,0.232156635184891,3.07652336525749,0.00209429888295607,0.292146840400434
MYL3,9.51240368141728,0.725712906951299,0.235906299161444,3.07627608728944,0.00209603665544028,0.292146840400434
RPL35,43.7886718983865,-0.677149179713397,0.22060649564263,-3.06948885498975,0.00214425405944791,0.292755025771959
RELL1,12.8988895562876,-0.758919725543619,0.247768190514265,-3.06302323945787,0.00219113042919269,0.292755025771959
SNRNP70,13.0278267472012,-0.784004415534982,0.256048415742292,-3.06193816221096,0.00219908877763067,0.292755025771959
RPLP0,29.1900963514586,-0.734538513317752,0.239966148684602,-3.06100888539569,0.00220592548027454,0.292755025771959
KRT8,31.3534937154811,-0.693525702653508,0.226694234517254,-3.05930013672546,0.00221854763345435,0.292755025771959
RIT2,8.51075981923083,0.801579823518152,0.262042532823298,3.05896838532956,0.00222100586781594,0.292755025771959
PDZD3,10.210512139794,0.741200481379143,0.242448517575683,3.05714585838937,0.00223455513371581,0.292755025771959
HMX3,6.654469267536,0.838043844218423,0.274323974529837,3.05494204673414,0.00225104014771465,0.292755025771959
RANBP1,19.0018640734481,-0.705607342876734,0.231015619774913,-3.05437071122825,0.00225533201789292,0.292755025771959
KLC4,7.62771481821971,0.793512027673435,0.25981610594581,3.05412947663429,0.00225714642132902,0.292755025771959
TYRP1,10.1946903866708,-0.695723671845798,0.228526774121951,-3.04438582533236,0.00233155911672138,0.297139424550644
IL16,8.20785012904824,0.833800914960565,0.273894791594221,3.04423793569559,0.0023327056668438,0.297139424550644
BTN2A1,11.8367903784413,-0.769091981177374,0.252702451842366,-3.0434686152437,0.00233867834282511,0.297139424550644
BTNL9,9.7713211059761,0.709747414229349,0.233565471027663,3.03875145202986,0.00237560759800906,0.29979204802713
TRIM37,5.66090697931965,1.08451790682175,0.357651262587641,3.03233350548006,0.00242670926755282,0.30276460470931
MT2A,22.4591546229894,-0.68268785551004,0.225190936525116,-3.0315956141241,0.00243264862460355,0.30276460470931
GKAP1,11.6681096858754,-0.798255820449526,0.263524854473036,-3.02914813119156,0.00245244401787253,0.30276460470931
LHX9,7.30225730547526,0.854270530333873,0.282149117683905,3.02772710170557,0.00246400492133722,0.30276460470931
RGS21,9.86928929965601,0.755481497492127,0.249836328209384,3.02390570221225,0.00249534203560786,0.304162023354149
CARD8,11.5893214033575,0.665597887490701,0.2202230400604,3.02238079770468,0.00250794836411302,0.304162023354149
DYNC1LI2,14.4846404222631,-0.661874032064563,0.219262871362974,-3.01863251151572,0.00253918329898322,0.30503777497771
VIPR2,6.32087069343489,0.976708575495469,0.323670456011442,3.01760187670926,0.00254783385428724,0.30503777497771
GK,16.6804818367466,0.653225856243099,0.217067265217163,3.00932457775052,0.00261829231924696,0.309465680515232
C1QB,10.9723979349528,-0.780564360694299,0.259583342650236,-3.00698940357678,0.0026384896003373,0.309465680515232
RPLP1,64.0955923720441,-0.844641157712564,0.28095880176205,-3.00628117864736,0.00264464323351912,0.309465680515232
OR2AG2,9.65467617791311,0.791895827251255,0.263520770659074,3.00506038013891,0.00265528132576835,0.309465680515232
TPP1,11.2727842233456,-0.719270796986003,0.239705771336406,-3.0006402973776,0.00269412610924405,0.309465680515232
ZBTB26,6.95063395393471,0.965771215389078,0.321858216837739,3.00061071883698,0.00269438779289267,0.309465680515232
CARMIL3,8.62476270811782,0.719000537586093,0.239923551858707,2.99679015259627,0.00272838455465398,0.309465680515232
MYADML2,8.6604673359755,0.80177663080998,0.267554219612129,2.99668841692091,0.00272929516837514,0.309465680515232
CSTL1,7.97334738089169,0.782417915834677,0.26134971479031,2.99375844531699,0.00275564015004784,0.309465680515232
ATP13A2,8.53347992243841,0.734265736981935,0.245307573240798,2.99324528501681,0.00276027809003174,0.309465680515232
PRKRIP1,17.2445864809357,-0.797287432666249,0.266522445438211,-2.99144573491874,0.00277659881649521,0.309465680515232
WWTR1,13.3727288061984,0.787521752322358,0.263326087139805,2.99067122773995,0.00278365017543283,0.309465680515232
TNK2,9.96508741194809,-0.708440345022452,0.237270857600857,-2.98578743376149,0.00282849180379871,0.312590185914488
NUMB,8.54854914649169,0.787118116820552,0.265249352929722,2.96746479539613,0.0030026666617998,0.329798936312185
TNFSF11,10.1283199340538,0.633660060017506,0.213815136549674,2.96358840745727,0.00304074701826845,0.329798936312185
H2AW,7.93332403978764,0.778187549335259,0.262595226407621,2.96344895518891,0.00304212512351608,0.329798936312185
TNFRSF19,19.0426284473126,-0.638368760218793,0.215570827359337,-2.9612947542048,0.00306348601627045,0.329798936312185
DTNBP1,10.2401889601986,0.665007172525149,0.224658451098213,2.96008082168443,0.00307558345095848,0.329798936312185
UHMK1,8.60210808615802,0.806765437739814,0.272911476024204,2.95614332344259,0.00311512298265105,0.329798936312185
ZNF747,6.23044366189819,0.934881436798428,0.3163155352718,2.95553437169981,0.00312127916074048,0.329798936312185
OR4D11,10.0170302744429,0.696814839429753,0.235901644971711,2.95383628848079,0.00313850451273635,0.329798936312185
SNRNP40,9.22260859367276,-0.878487876479853,0.297451499886632,-2.95338190197284,0.00314312848228136,0.329798936312185
SMIM21,10.0018401948279,0.72800886874091,0.246689004028067,2.95112006150903,0.00316623816021253,0.330223073683819
DCTN2,16.0005133235611,-0.636952921285168,0.215950333412501,-2.94953432680506,0.00318253216593069,0.330223073683819
TBC1D7,8.02055870677637,0.773858031708281,0.262713335747243,2.94563665566187,0.00322290745377888,0.331899309321052
ZNF568,19.2552080283202,-0.662230148297043,0.224900151342687,-2.94455181263077,0.00323422788972701,0.331899309321052
ZFYVE16,9.64329814468496,0.774689543862711,0.263485601824896,2.94015892518311,0.003280439416709,0.334802005387289
RACK1,16.86981168962,-0.786228158250646,0.267613205838821,-2.93792735596231,0.00330414435147808,0.334907513804884
MDH2,14.7115280176407,-0.71059752577451,0.242362218814713,-2.93196492939259,0.00336824780984415,0.334907513804884
LENEP,7.76058986749049,0.770291938101762,0.262810818823866,2.93097499391,0.00337899979777509,0.334907513804884
OTOA,8.95342533237864,0.684041162245336,0.233803552127074,2.92570902376005,0.00343672215726081,0.334907513804884
MYOF,9.92652593259484,-0.797860603503744,0.272756345110831,-2.92517705932577,0.0034426028635745,0.334907513804884
RTL9,8.35153224330459,0.823846999191572,0.281793898404563,2.9235799776218,0.00346031319026197,0.334907513804884
EMCN,9.11916059143188,0.733866714200532,0.251166661985899,2.92183169692216,0.00347979523052288,0.334907513804884
MPZL1,12.8599664738711,-0.726520392386951,0.249039109647128,-2.9172943696128,0.00353082373398589,0.334907513804884
CSF3,6.03816829483212,0.896513699791858,0.307502452397308,2.91546845497518,0.00355155008177056,0.334907513804884
GUK1,7.35946560661641,-0.857222630742498,0.294193095924696,-2.91380947621531,0.00357047741053649,0.334907513804884
FSTL5,10.1954567983993,0.709789529217344,0.243677086032986,2.91282836959591,0.0035817140128382,0.334907513804884
DRGX,6.44502523364455,0.827999869449562,0.28439466988081,2.91144651127455,0.00359759498206681,0.334907513804884
MELTF,8.49415232801844,0.712180023436998,0.244741629320299,2.90992597138001,0.00361514373543096,0.334907513804884
RAB3C,7.38992956740834,0.838464885092949,0.288152814451138,2.90979245401445,0.00361668838934671,0.334907513804884
WNT2B,11.8403607330027,-0.674462905102413,0.232342305821762,-2.9028846155113,0.00369742835377777,0.334907513804884
PPP2CA,14.3348997230667,-0.700447304541684,0.241436601403763,-2.90116453126468,0.0037177861673848,0.334907513804884
IL7R,6.43875748073673,0.792488586598586,0.273300013342969,2.89970196819594,0.00373517622240132,0.334907513804884
FOXF2,8.49231440982269,0.82110107725497,0.283520891692848,2.8960866776072,0.00377848019766781,0.334907513804884
ISLR,9.72661106538392,0.758760560830236,0.262146128745888,2.894418332478,0.00379861708740124,0.334907513804884
NUDT18,8.70687115960918,-0.845711364047814,0.292195348144658,-2.89433548281242,0.00379961961811312,0.334907513804884
MTHFS,7.95480393701852,0.823196852866768,0.284574444822084,2.89272936430196,0.00381910218735533,0.334907513804884
PSMB4,14.2773358864523,-0.651480373243297,0.225292275524113,-2.89171198492142,0.00383149013598131,0.334907513804884
PHF23,3.17780527745204,1.14953887995373,0.397720355803558,2.89031944978324,0.00384850529252489,0.334907513804884
EIF4A1,14.8132611089308,-0.608496454182621,0.210540213687294,-2.89016736292665,0.00385036776885602,0.334907513804884
SASH3,9.64155205131128,0.726738359661108,0.25146170413591,2.89005581250782,0.00385173435099267,0.334907513804884
TAC4,8.48047954678548,0.686191838287999,0.237599212107358,2.88802236422377,0.00387672307739008,0.334907513804884
TBL3,8.3325498098016,-0.794188408262307,0.274995621694913,-2.88800382845149,0.00387695153635414,0.334907513804884
ZNF75D,7.36433071897962,0.813238133869033,0.282175450256538,2.88203007430193,0.00395122019017651,0.334907513804884
ECRG4,10.0709864760542,0.98686893537152,0.342590132262238,2.88061109307175,0.0039690504955122,0.334907513804884
CALCB,10.9109839563498,0.637688648401,0.22151915593501,2.87870656471843,0.00399309681472178,0.334907513804884
RARB,9.03840705336571,0.704409783520384,0.244831405545116,2.87712183799304,0.00401320609859461,0.334907513804884
EIF4G2,15.9441241647363,-0.685082828837406,0.238137712974887,-2.87683466965038,0.00401685992642768,0.334907513804884
TAFA1,9.51020366901465,0.733204790081781,0.254898779098353,2.87645469576326,0.00402169922074598,0.334907513804884
TOMM6,13.8230010152564,-0.667624604618476,0.232103325626331,-2.87641119668101,0.00402225355647938,0.334907513804884
CAPG,11.9188520431046,-0.692657608510382,0.240976556296595,-2.87437757081173,0.00404824686369202,0.334907513804884
CATSPERG,6.59266469632042,0.891771813072678,0.310316949073008,2.87374510395457,0.00405636192943479,0.334907513804884
MAML3,9.8030058678187,-0.820685483785104,0.285602575832753,-2.87352269632782,0.00405921910799645,0.334907513804884
RIN3,8.2695161306435,-0.944960773476625,0.328880085795908,-2.87326844734234,0.00406248757691768,0.334907513804884
NFIX,16.3324268076814,-0.618841938098256,0.215490452996021,-2.87178355001037,0.00408162426661792,0.334907513804884
CD93,10.724726126787,-0.845862001926995,0.294543976084771,-2.87176812498637,0.00408182348603615,0.334907513804884
GGT6,9.53298761231023,0.73309208372928,0.255317319409497,2.87129790264441,0.00408790080379317,0.334907513804884
FAM181A,11.1617280578227,0.666752624601265,0.232281273303408,2.87045363200824,0.00409883306464281,0.334907513804884
MAGEC2,8.3439165258591,0.863095303114588,0.300729802260101,2.87000256252653,0.00410468472494091,0.334907513804884
NFRKB,9.08536027207056,0.718624168774886,0.250553647805331,2.86814490656797,0.00412886381891994,0.334907513804884
SFRP4,4.79958101015511,1.0660310333507,0.371696158612054,2.86801735409736,0.00413052876340619,0.334907513804884
MS4A7,6.74996952900774,0.876305820837226,0.305601111555057,2.86748243937376,0.00413751765055526,0.334907513804884
HEXD,6.72336925370146,-1.01181730451518,0.352867769013052,-2.86741208284669,0.00413843768636176,0.334907513804884
CD59,13.6109728262391,-0.696074223363325,0.242777732968463,-2.86712547667519,0.00414218748669103,0.334907513804884
PP2D1,8.91176717010339,0.693785682124717,0.242335826787661,2.86291008358671,0.00419769668096637,0.336724154635556
ETV3L,8.3431712946367,0.769087373171202,0.268833962168345,2.86082668636039,0.00422537971521447,0.336724154635556
ARL2BP,14.3460251731719,-0.687769481126468,0.2404402330111,-2.86045921896406,0.00423027956345703,0.336724154635556
GAS6,14.7983127631713,-0.739111299691026,0.25855030015862,-2.85867507884378,0.00425414280615274,0.336724154635556
ICE2,11.4838545834077,-0.67368192385176,0.235922908859425,-2.85551719885403,0.00429667956611777,0.336724154635556
AAK1,9.0312855910114,0.67902846168718,0.237908901823246,2.85415323463459,0.00431517118785074,0.336724154635556
RPS27,50.9208664049714,-0.556070473744557,0.194880873336541,-2.8533866060025,0.00432559622097362,0.336724154635556
H1-5,9.87098443820152,-0.628937136597233,0.220832254123532,-2.84803114062047,0.00439906198549175,0.336724154635556
PGPEP1,10.9298069316606,0.710908549591583,0.249703747088397,2.84700793592783,0.00441322621918919,0.336724154635556
TOX2,9.959918872657,0.686017542302909,0.241048790394497,2.8459696527835,0.00442764142406194,0.336724154635556
KCNMB2,9.02735568203495,0.769121245624507,0.270418377217944,2.84419000489983,0.00445244879372569,0.336724154635556
NAT1,9.08184304292199,0.7360968740284,0.258952255352913,2.84259688344946,0.00447476284996304,0.336724154635556
CDH9,11.2736838371247,-0.825864048235871,0.290737431543121,-2.84058383487983,0.00450310350962156,0.336724154635556
MTIF3,16.3302653474622,-0.579915426421443,0.204175128271711,-2.84028437415603,0.00450733332773288,0.336724154635556
TMEM186,9.23560937466345,0.679357580827188,0.239397414183205,2.83778161575,0.00454282524833034,0.336724154635556
EPDR1,11.8751557213442,0.694824311869959,0.244896467048452,2.8372165603046,0.00455087331633879,0.336724154635556
NOTCH3,11.9597484561895,-0.940053871640533,0.331436867449341,-2.8362984446328,0.00456397755471157,0.336724154635556
TTC30B,10.143095285212,0.628308211724596,0.221528291895689,2.83624365243807,0.00456476068176569,0.336724154635556
