gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
ABHD14A,7.439628129,0.089759611,0.249315642,0.360023985,0.718829197,
ABHD14B,9.101708212,-0.300688715,0.248610348,-1.209477871,0.226479307,0.632582964
ABHD15,9.426997872,0.028326204,0.24613034,0.115086193,0.908376804,0.975653662
ABHD16A,15.06341687,0.110481213,0.248585928,0.444438726,0.65672542,0.894516693
ABHD16B,9.677067732,-0.295156674,0.211507831,-1.395488163,0.162868682,0.562982121
ABHD17A,18.04194153,-0.640881188,0.215901313,-2.968398755,0.002993557,0.10055482
ABHD17B,11.26981848,0.079148096,0.215357797,0.367519064,0.713231875,0.917377913
ABHD17C,11.49015164,0.171058194,0.195951517,0.872961823,0.382683887,0.753615489
ABHD18,12.66679524,0.132712808,0.188282231,0.704861036,0.48089672,0.811440855
ABHD2,11.48194988,-0.420773489,0.214757644,-1.959294589,0.050078297,0.358120216
ABHD3,7.931006717,0.303460721,0.23367435,1.298647975,0.194064766,0.594897218
ABHD4,6.357142973,-0.116130324,0.252302842,-0.460281474,0.645314197,
ABHD5,11.65802626,0.135534739,0.199814708,0.678302114,0.497580159,0.820501699
ABHD6,7.265274375,0.007592495,0.235811703,0.032197276,0.974314728,
ABHD8,13.53757746,-0.02364712,0.195978852,-0.120661589,0.903959084,0.975207404
ABI1,12.25982055,0.243407612,0.19816758,1.22829179,0.219337452,0.625267051
ABI2,10.53298707,0.304441983,0.213338396,1.42703793,0.153568962,0.550310726
ABI3,7.70556575,-0.601613811,0.290354789,-2.071995482,0.038265863,0.320762108
ABI3BP,8.354577318,-0.184481966,0.23029198,-0.801078551,0.423086173,0.783054068
ABITRAM,12.23150726,-0.257551535,0.212525578,-1.211861358,0.225565456,0.631573079
ABL1,9.424152834,-0.253364112,0.223704802,-1.132582358,0.257389681,0.659646626
ABL2,9.001106113,0.192654499,0.306152265,0.629276738,0.529167898,0.837385442
ABLIM1,10.45596193,-0.079244639,0.203493683,-0.389420633,0.696965011,0.911703464
ABLIM2,7.541064778,0.287567944,0.235133084,1.223000778,0.221329403,
ABLIM3,8.237555164,-0.113017466,0.232213676,-0.486695996,0.626473783,0.880928591
ABO,8.312082179,0.084445793,0.214523114,0.393644262,0.693843698,0.910823845
ABR,8.955912028,-0.626087268,0.235238214,-2.661503239,0.007779259,0.161863184
ABRA,6.997963217,0.680950042,0.2489506,2.735281789,0.006232689,
ABRACL,13.33562031,-0.567431893,0.232994381,-2.435388746,0.014875798,0.216781719
ABRAXAS1,11.44570308,0.449724313,0.203141791,2.213844382,0.026839486,0.282394541
ABRAXAS2,12.50283086,0.263981663,0.187627554,1.406945076,0.159443676,0.557722085
ABT1,8.175454699,0.217823239,0.243155652,0.895818121,0.37034991,0.744598968
ABTB1,10.92487963,-0.089237226,0.211050886,-0.422823269,0.672424209,0.903138924
ABTB2,9.748653537,-0.225213769,0.238331895,-0.944958581,0.344680022,0.730359577
ACAA1,7.348478393,-0.19161532,0.259561,-0.738228472,0.460375624,
ACAA2,12.09204284,0.095398422,0.18995778,0.502208552,0.615520828,0.877643398
ACACA,8.636283202,-0.015456557,0.23564011,-0.065593912,0.947701136,0.985788279
ACACB,9.86352247,-0.049929614,0.22654123,-0.220399679,0.825559895,0.953116668
ACAD10,11.26307307,0.245351116,0.222269547,1.10384495,0.269660402,0.668435296
ACAD11,9.305144652,0.223109629,0.223619337,0.997720648,0.318414838,0.709439303
ACAD8,13.61150333,-0.704800622,0.244410851,-2.883671574,0.003930685,0.11264553
ACAD9,12.44147454,0.153846956,0.205883078,0.747254012,0.454910246,0.798615407
ACADL,8.68032391,0.540197438,0.236781108,2.281421194,0.022523535,0.264685872
ACADM,11.53986699,0.268186909,0.197688126,1.356616178,0.174903199,0.572903657
ACADS,9.724266006,-0.191956962,0.264942528,-0.724523024,0.468744697,0.805119269
ACADSB,11.32327813,0.102609969,0.20817969,0.492891353,0.622089357,0.879219982
ACADVL,19.58148231,-0.793396883,0.268922755,-2.950277981,0.003174881,0.102192736
ACAN,6.570212697,0.055374329,0.244714928,0.22628096,0.820982906,
ACAP2,9.202444273,0.169442645,0.219550573,0.771770452,0.440250395,0.793051133
ACAP3,13.56260602,0.010263155,0.240986483,0.042588093,0.966029888,0.990045786
ACAT1,11.1083602,0.244108901,0.208432841,1.171163335,0.24153313,0.644429519
ACAT2,10.39295097,0.154790177,0.205891541,0.751804454,0.452168663,0.797779914
ACBD3,10.97561482,0.052537101,0.192232717,0.273299475,0.784623019,0.939597492
ACBD4,7.020374856,-0.15974496,0.264012431,-0.605066054,0.545135109,
ACBD5,13.05000931,0.590004235,0.203662177,2.896975004,0.003767798,0.109607369
ACBD6,6.555596249,0.230658371,0.251238548,0.918085113,0.358574308,
ACBD7,10.60304415,0.116883142,0.228159853,0.51228619,0.608450729,0.874204952
ACCS,8.275045351,-0.233049772,0.241845156,-0.96363217,0.335230372,0.723613866
ACCSL,6.301457238,-0.316676204,0.270947078,-1.16877512,0.242494247,
ACD,7.759578932,-0.37256647,0.329428005,-1.130949598,0.258076306,0.659933597
ACE,8.047177679,-0.063150378,0.227972271,-0.277009031,0.781773172,0.938736664
ACE2,9.100432151,-0.012155306,0.252622811,-0.048116425,0.961623456,0.989561592
ACER1,8.602813338,0.705739432,0.241906863,2.917401449,0.003529612,0.10621969
ACER2,13.99038659,0.125638672,0.212337293,0.591693858,0.55405561,0.851263517
ACER3,7.743417834,0.120496049,0.23812394,0.506022405,0.612840921,0.876103971
ACHE,9.699339756,-0.330102731,0.262151618,-1.25920539,0.207956155,0.612467622
ACIN1,7.866029356,-0.176631974,0.237254513,-0.744483096,0.456584264,0.799761166
ACKR1,6.731630018,-0.15294106,0.271262592,-0.563811836,0.572882196,
ACKR2,11.43671594,0.23974332,0.21550578,1.112468168,0.265936909,0.666593281
ACKR3,8.182280088,-0.326759793,0.235631631,-1.386739936,0.165521078,0.565081721
ACKR4,10.28839933,0.74475878,0.228834521,3.25457355,0.001135627,0.062756648
ACLY,8.997600177,-0.321268481,0.254516079,-1.26227185,0.206850982,0.610742602
ACMSD,6.910349792,0.127668524,0.275320982,0.463707935,0.642857012,
ACO1,11.33966498,0.047983443,0.208215081,0.230451335,0.817741075,0.951310795
ACO2,12.46106161,0.430661988,0.204008242,2.111002889,0.034772064,0.31076314
ACOD1,9.888939636,0.25112888,0.219704624,1.143029561,0.253026318,0.654227699
ACOT1,14.49564025,0.128183011,0.192717764,0.665133343,0.50596521,0.824714199
ACOT11,9.022172634,-0.116131751,0.235909161,-0.492273173,0.622526242,0.879427354
ACOT12,7.18903969,0.625968997,0.233036956,2.686136177,0.007228362,
ACOT13,8.692871509,0.104301111,0.225014682,0.463530246,0.64298434,0.888709661
ACOT2,12.77486326,-0.222165069,0.207907229,-1.068577892,0.285259915,0.682755371
ACOT4,11.98496568,-0.192031629,0.20482732,-0.937529372,0.348486322,0.733208867
ACOT6,5.770828904,-0.025505875,0.270134993,-0.094418995,0.924776328,
ACOT7,7.62075398,-0.252841109,0.277318705,-0.911734784,0.361908348,0.741219835
ACOT8,9.960405758,-0.237971501,0.210447213,-1.130789507,0.258143697,0.659933597
ACOT9,8.750750125,-0.140627469,0.211843846,-0.663826078,0.506801633,0.82476964
ACOX1,8.478315844,-0.185266296,0.267283216,-0.693146014,0.488217924,0.814823982
ACOX2,10.07009742,-0.340661905,0.247504545,-1.376386466,0.168702016,0.568017079
ACOX3,8.656202419,0.14137441,0.21078401,0.670707472,0.502406902,0.822479254
ACOXL,6.069453271,0.58521695,0.265648049,2.202978538,0.027596261,
ACP1,8.724663394,-0.154094971,0.239937136,-0.642230601,0.520723467,0.833176275
ACP2,11.1344956,0.051978499,0.212257731,0.24488389,0.806546336,0.948483442
ACP3,12.7286825,-0.283427741,0.205496014,-1.379237173,0.16782164,0.566503306
ACP4,6.622874761,-0.360552921,0.248438243,-1.451277855,0.146702505,
ACP5,7.437619151,-0.01036038,0.263231676,-0.039358407,0.96860464,
ACP6,9.937232471,0.185595548,0.207399418,0.894870151,0.370856504,0.744598968
ACP7,7.564525871,0.224732989,0.253367211,0.886985292,0.375086819,0.746914722
ACR,12.54445508,0.005657775,0.213016348,0.026560287,0.978810448,0.994806398
ACRBP,8.620302348,0.464563361,0.239432394,1.940269453,0.052346952,0.364226994
ACRV1,10.59653015,0.466812848,0.210167818,2.221143334,0.026341255,0.280669984
ACSBG1,7.326189799,0.207913046,0.254331071,0.81748976,0.413648599,
ACSBG2,9.993983892,0.392680794,0.225369039,1.742390149,0.081440199,0.432448341
ACSF2,17.09221564,0.155492097,0.253830856,0.612581542,0.540153066,0.843120145
ACSF3,10.76206341,-0.331992702,0.240498484,-1.380435737,0.167452523,0.565975797
ACSL1,13.15866153,-0.112187623,0.236450133,-0.474466315,0.635167413,0.885283961
ACSL3,6.788231416,0.039659567,0.253250742,0.156601976,0.875558545,
ACSL4,9.217276143,0.237240625,0.219306469,1.081776685,0.279351769,0.679376299
ACSL5,6.572687051,0.197041427,0.303738233,0.648721186,0.516518608,
ACSL6,6.745860145,0.199123092,0.249117911,0.799312628,0.424109158,
ACSM1,6.872862712,0.363964898,0.263657814,1.380444192,0.167449922,
ACSM2A,9.575401455,0.090758153,0.223568205,0.405952864,0.684777235,0.907537548
ACSM2B,10.67945913,0.046389919,0.225127674,0.206060489,0.836743662,0.956402534
ACSM3,11.83177863,-0.150798691,0.217936285,-0.691939349,0.488975418,0.815303385
ACSM4,10.54860256,-0.252109415,0.21810292,-1.155919484,0.247714092,0.649533312
ACSM5,20.30206345,-0.172406621,0.218375798,-0.789495094,0.429822696,0.78696192
ACSM6,6.840960649,-0.066106558,0.24881903,-0.265681279,0.790484683,
ACSS1,9.957473535,0.157814921,0.20848232,0.756970285,0.449067665,0.796591388
ACSS2,9.503959147,-0.035364256,0.225290419,-0.156971858,0.875267027,0.970111516
ACSS3,10.54752119,0.04376171,0.201518209,0.21716008,0.828083594,0.954000811
ACTA1,12.30521775,-1.016664673,0.297402718,-3.418478081,0.000629724,0.046278785
ACTA2,64.28518891,-1.293642965,0.324880601,-3.981902767,6.84e-05,0.015500928
ACTBL2,11.54972582,-0.171591823,0.23399545,-0.733312648,0.463367763,0.801932061
ACTC1,14.59983944,-1.084293771,0.286431771,-3.785521997,0.000153386,0.023068799
ACTG2,41.47667833,-1.342797754,0.319153963,-4.207366691,2.58e-05,0.009930787
ACTL10,8.134755997,-0.203157304,0.249817294,-0.813223539,0.416089906,0.776956877
ACTL6A,10.63904089,-0.411935311,0.222395811,-1.852262003,0.063988209,0.395386284
ACTL6B,6.543240412,0.407960659,0.23761314,1.716911191,0.0859954,
ACTL7A,7.054014206,0.277360617,0.249863971,1.110046459,0.266979007,
ACTL7B,6.510423269,-0.210234248,0.264752866,-0.794077324,0.427150418,
ACTL8,9.127420231,-0.243019208,0.226569865,-1.072601637,0.28344989,0.682500577
ACTL9,10.71369439,0.23782647,0.220483553,1.078658552,0.280739969,0.680145953
ACTN1,11.76825178,-1.077003392,0.305637641,-3.523791737,0.000425418,0.037913886
ACTN2,11.4472433,0.178405634,0.199024322,0.896401161,0.370038547,0.744598968
ACTN3,7.937361989,-0.413317246,0.22619793,-1.827237084,0.06766413,0.404672444
ACTN4,21.56705802,-0.549224392,0.219534688,-2.501765885,0.012357561,0.201856934
ACTR10,12.5010043,-0.015233408,0.231842648,-0.065705804,0.947612052,0.985788279
ACTR1A,9.673681121,-0.482893908,0.228804532,-2.110508497,0.03481458,0.310811346
ACTR1B,7.011606439,0.289950931,0.241590946,1.200173003,0.230072158,
ACTR2,14.21276124,-0.075924439,0.200446359,-0.378776843,0.704853585,0.915075158
ACTR3,15.38197077,-0.340568914,0.201249654,-1.692270807,0.090594351,0.449839801
ACTR3B,16.65608283,0.004878361,0.209462978,0.02328985,0.981419068,0.995112429
ACTR5,11.33109137,0.908664798,0.246629466,3.684331854,0.000229303,0.027322953
ACTR6,11.12552633,0.484263244,0.199819347,2.423505292,0.015371529,0.220202374
ACTR8,7.596432329,-0.022278336,0.237008306,-0.093998125,0.925110646,0.98022522
ACTRT1,10.94536786,-0.196379006,0.215172395,-0.912658921,0.361421955,0.740784026
ACTRT2,15.06016321,-0.136123411,0.201112743,-0.676851248,0.498500339,0.820863294
ACTRT3,8.003260839,-0.224446951,0.257033379,-0.873221027,0.382542616,0.753615489
ACVR1,10.12593267,0.047061075,0.205935988,0.228522831,0.819239809,0.951476933
ACVR1B,10.31096165,-0.283753084,0.227977927,-1.244651568,0.213259856,0.617698387
ACVR1C,8.987336435,0.158125354,0.320205767,0.493824192,0.621430346,0.879196143
ACVR2A,13.90919836,-0.666861475,0.294644106,-2.263277839,0.023618568,0.269015254
ACVR2B,9.44387647,-0.105528185,0.239048,-0.441451862,0.658885903,0.895750186
ACVRL1,7.917005267,-0.069088724,0.231155341,-0.298884396,0.765028253,0.93297965
ACY1,11.88304741,-0.090098406,0.202471017,-0.444994088,0.656324027,0.894251093
ACY3,9.280792,0.23989208,0.233148245,1.028925094,0.303514875,0.697569448
ACYP1,8.697389561,-0.017153855,0.237304209,-0.072286352,0.942374026,0.984597596
ACYP2,13.26551202,-0.314162134,0.213078249,-1.474397951,0.140374476,0.532552575
ADA,10.11908773,0.066591317,0.220519954,0.301974109,0.7626718,0.93297965
ADA2,8.103662358,-0.075437903,0.222183579,-0.339529608,0.734210797,0.925546122
ADAD1,9.906733586,0.046669213,0.242033738,0.192821108,0.847099072,0.960651751
ADAD2,6.108785847,0.109159706,0.31050157,0.351559272,0.725168814,
ADAL,6.719532738,0.224186693,0.24651298,0.909431597,0.36312235,
ADAM10,13.46117138,0.254261627,0.19556539,1.300136122,0.193554319,0.594584677
ADAM11,10.16345879,0.076767408,0.225253207,0.340804948,0.733250425,0.925495571
ADAM12,8.554244331,-0.459109524,0.247633789,-1.853985782,0.063741194,0.395042952
ADAM15,1016.115131,-0.353373265,0.274774488,-1.286048305,0.198426204,0.60005894
ADAM17,7.578945924,0.089027785,0.235437435,0.378137762,0.705328257,0.915383087
ADAM18,8.381823681,0.004487923,0.234856954,0.019109177,0.984754011,0.996209337
ADAM19,8.434321802,-0.466468701,0.2299063,-2.02895137,0.042463244,0.334758104
ADAM2,8.330450613,-0.510709092,0.250275703,-2.04058599,0.041291996,0.331756119
ADAM20,7.373437567,-0.06072703,0.259623377,-0.233904323,0.815059257,
ADAM21,10.45776054,-0.036613561,0.253326313,-0.144531221,0.885081004,0.970912766
ADAM22,8.516089372,0.185550569,0.222269135,0.834801326,0.403829579,0.770193524
ADAM23,9.220007933,0.116638087,0.214923575,0.542695638,0.587339378,0.866315749
ADAM28,8.6730782,-0.51973499,0.249312965,-2.084668918,0.037099364,0.318622588
ADAM29,7.918475962,0.22365596,0.240863137,0.928560355,0.353116976,0.735209011
ADAM30,8.295470885,0.302684428,0.226253914,1.337808581,0.180958844,0.579474025
ADAM32,9.624149277,-0.134456437,0.243092567,-0.553107972,0.580189478,0.864369637
ADAM33,12.12947735,-0.382432047,0.218386794,-1.751168379,0.079916911,0.428875366
ADAM7,7.440401705,-0.387186837,0.253117669,-1.529671311,0.126098108,
ADAM8,5.393131797,0.0291815,0.287516322,0.101495108,0.919157441,
ADAM9,12.180761,-0.012722967,0.194867995,-0.065290185,0.947942957,0.985788279
ADAMDEC1,7.172445874,0.318374044,0.357121008,0.891501864,0.372659992,
ADAMTS1,9.483462793,-0.07935275,0.247139183,-0.321085263,0.748145778,0.929499816
ADAMTS10,9.338777837,0.051105499,0.21991174,0.232390953,0.816234375,0.951290263
ADAMTS12,9.285266062,0.105755011,0.218639212,0.48369645,0.628601313,0.881654563
ADAMTS13,11.76123149,-0.233059207,0.203284638,-1.146467379,0.251601817,0.652957205
ADAMTS14,7.473999945,0.279124572,0.260365315,1.072049753,0.283697686,
ADAMTS15,8.331914285,0.110651879,0.245338077,0.451017961,0.651976604,0.892574612
ADAMTS16,7.204810348,0.500112171,0.250625209,1.995458368,0.04599291,
ADAMTS17,8.280188802,0.16841114,0.226452197,0.743693998,0.457061621,0.799786566
ADAMTS18,9.274088693,0.485466735,0.227063988,2.138017306,0.032515339,0.299832807
ADAMTS19,5.423785561,0.014857092,0.274541689,0.054115979,0.956842761,
ADAMTS2,4.466500916,0.137379243,0.301615703,0.455477755,0.648765568,
ADAMTS20,10.28912685,-0.090073013,0.230302026,-0.391108212,0.695717251,0.911298767
ADAMTS3,14.52410965,-0.009266693,0.222157203,-0.041712323,0.96672803,0.990367312
ADAMTS4,12.36335564,0.102554395,0.186839767,0.548889544,0.583081254,0.865701928
ADAMTS5,7.163973148,-0.988130769,0.348789228,-2.833031212,0.004610888,
ADAMTS6,8.410254518,0.08404263,0.231054286,0.36373543,0.716055583,0.91848128
ADAMTS7,8.400989268,-0.25081046,0.269570277,-0.930408436,0.352159652,0.735209011
ADAMTS8,7.164238759,0.188155973,0.243298701,0.773353793,0.439313028,
ADAMTS9,7.371403584,0.156243373,0.241478064,0.647029259,0.517613007,
ADAMTSL1,8.445255633,0.392087118,0.231519902,1.693535264,0.090353628,0.449839801
ADAMTSL2,10.27565263,0.257779164,0.205723798,1.253035216,0.210192891,0.615135313
ADAMTSL3,5.560182975,-0.021881444,0.291728154,-0.075006281,0.940209714,
ADAMTSL4,7.138178929,-0.18195149,0.258178339,-0.704751182,0.480965094,
ADAMTSL5,7.74005844,0.027004505,0.240331305,0.112363659,0.910535069,0.976267117
ADAP1,9.924923173,-0.13894065,0.236225356,-0.588169926,0.556418241,0.85268427
ADAP2,8.138095482,0.402913588,0.243564852,1.654235348,0.098079703,0.466421498
ADAR,8.43202939,-0.067502798,0.219271396,-0.307850451,0.758196131,0.931210071
ADARB1,10.80484985,-0.246593946,0.216134253,-1.140929504,0.25389926,0.654947097
ADARB2,7.960092435,0.183815358,0.257513949,0.713807383,0.475346294,0.808631832
ADAT1,11.96476756,0.211003589,0.203229027,1.038255175,0.299151271,0.694464233
ADAT2,9.639390235,0.5080352,0.2044221,2.485226405,0.012946906,0.20431464
ADAT3,16.71332318,-0.307411785,0.20934175,-1.468468589,0.141976983,0.534399
ADCK1,8.530007512,-0.028765312,0.238699983,-0.120508229,0.904080561,0.975207404
ADCK2,10.38496242,-0.00354708,0.210269546,-0.016869205,0.98654096,0.996262711
ADCK5,5.894273556,-0.034346815,0.284781402,-0.120607646,0.904001812,
ADCY1,7.611501855,0.117018113,0.242091169,0.483363823,0.628837431,0.881654563
ADCY10,8.074124636,0.083543751,0.248560862,0.336109839,0.736788039,0.925898043
ADCY2,10.90452847,0.386655694,0.227998946,1.695866144,0.089911233,0.448915603
ADCY3,8.594647624,-0.115623503,0.226767383,-0.50987713,0.610137545,0.875250075
ADCY4,11.26107413,-0.249401023,0.22083723,-1.129343195,0.258753086,0.660012906
ADCY5,10.79961463,-0.102733055,0.193920377,-0.529769264,0.596271918,0.870007514
ADCY6,8.057585287,-0.31870642,0.245345437,-1.299010991,0.193940157,0.594897218
ADCY7,9.451213159,0.578065453,0.206566989,2.798440616,0.005135001,0.129500044
ADCY8,9.023608171,0.290085353,0.23564277,1.231038629,0.218308417,0.623707981
ADCY9,7.892509517,0.459594961,0.230442293,1.9944037,0.046107955,0.346218392
ADCYAP1,10.11225924,0.0514014,0.215144736,0.238915444,0.81117115,0.949611547
ADCYAP1R1,9.915822514,-0.04220465,0.225367483,-0.187270361,0.85144866,0.962224983
ADD1,11.77915146,-0.290289093,0.197767275,-1.467831789,0.14214992,0.534422694
ADD2,7.758040652,-0.580078412,0.258735496,-2.241974604,0.024963014,0.273935762
ADD3,11.43390687,-0.03579219,0.195351358,-0.183219562,0.854625746,0.963496303
ADGB,8.614240634,0.526014555,0.208018585,2.528690189,0.011448904,0.196611543
ADGRA1,9.323702289,-0.144759828,0.22718148,-0.637199073,0.523995181,0.834789951
ADGRA2,8.644053362,0.026321953,0.245221898,0.107339325,0.914519788,0.977171744
ADGRA3,10.92689651,-0.035438856,0.219832613,-0.161208364,0.871929293,0.969383173
ADGRB1,8.056626366,0.218590594,0.332889672,0.656645767,0.511408714,0.827975156
ADGRB2,6.891961148,0.07628452,0.311842263,0.24462534,0.806746542,
ADGRB3,7.941648192,-0.0394287,0.233918365,-0.168557521,0.866144696,0.96726059
ADGRD1,9.670069201,-0.088063651,0.328807673,-0.267827239,0.788832303,0.941566652
ADGRD2,15.414408,-0.250555366,0.226462235,-1.106389179,0.268558107,0.66820596
ADGRE1,8.975201053,-0.269077859,0.245884115,-1.094327949,0.273811172,0.672137959
ADGRE2,13.37718098,-0.268267088,0.221767931,-1.209674848,0.226403685,0.632486322
ADGRE5,12.18773352,-0.235487966,0.212848421,-1.106364639,0.268568724,0.66820596
ADGRF1,9.599404009,0.32200388,0.210981982,1.526215068,0.126956312,0.514643626
ADGRF2,8.88522797,-0.268836659,0.231663355,-1.160462601,0.245860512,0.647155832
ADGRF3,6.799372415,-0.118087221,0.267519489,-0.441415394,0.658912299,
ADGRF4,9.036998518,-0.00721592,0.249091683,-0.02896893,0.97688937,0.994030331
