metabolite_id,metabolite_name,HMDB_id,KEGG_id,pathway,super_pathway,log2FoldChange,pvalue,padj,baseMean,comparison,mission
MET_PD_0013,4-Hydroxy-Proline,,,Arginine and Proline metabolism,Amino acids,0.2264758202534892,0.6456546108544632,0.9139608058986984,60900.934243302814,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0014,Ornithine,,,Arginine and proline metabolism,Amino acids,-0.172595058240196,0.645188917453124,0.9139608058986984,3406471.0719239223,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0015,4-Guanidinobutyric Acid,,,Arginine and proline metabolism,Amino acids,-0.0718965235435784,0.6895560857968616,0.9159154227695816,39944.61093232477,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0016,Arginine,,,Arginine and Proline metabolism,Amino acids,-0.0927444289020032,0.7510919922895675,0.9216437931952424,6984747.734816354,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0017,Citrulline,,,Arginine and Proline metabolism,Amino acids,-0.0581773663451931,0.719986970213889,0.9200644852631849,407100.9318867175,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0018,L-Monomethylarginine (LNMA),,,Arginine and Proline metabolism,Amino acids,-0.0660763231276698,0.8599750641762353,0.9393125904873764,168429.31703209673,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0019,N-Acetylglutamic Acid,,,Arginine and proline metabolism,Amino acids,-0.1769372491872897,0.7041760320856515,0.9183848389773136,148077.99613827394,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0020,Dimethylarginine,,,Arginine and Proline metabolism,Amino acids,-0.1977642450094346,0.2519034496934117,0.8937009496165054,127698.25406874888,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0021,Argininosuccinic Acid,,,Arginine and Proline metabolism,Amino acids,-0.1138837414589512,0.5307384947054896,0.8953345911408636,2821559.767861314,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0022,Pyrrole-2-Carboxylic Acid,,,Oxidation derivative of hydroxyproline,Amino acids,-0.707705003579462,0.6138188246425941,0.9026025773280164,14440.37964229126,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0023,Proline Betaine,,,"Arginine and Proline metabolism, osmolyte",Amino acids,0.0418043458399495,0.9558096838775828,0.9737444207683674,3009930.944659647,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0024,Thiosulfate,,,Cysteine and Methionine metabolism,Amino acids,-1.3610901730211122,0.2252094773089129,0.8937009496165054,6302090.163574872,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0025,Cysteine,,,Cysteine and Methionine metabolism,Amino acids,-0.980623376028156,0.1391380079944809,0.8937009496165054,68579.81378809863,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0026,Methylcysteine,,,Cysteine and methionine metabolism,Amino acids,-0.4648859242523602,0.1082772301210985,0.8937009496165054,32890.87707616043,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0027,Methionine,,,Cysteine and methionine metabolism,Amino acids,0.1205222901801105,0.5254953612993816,0.8953345911408636,3737897.568237093,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0028,Cysteine-S-Sulfonic Acid,,,Cysteine and Methionine metabolism,Amino acids,-0.433764712590477,0.273223751243304,0.8937009496165054,407523.5796630574,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0029,O-Succinylhomoserine,,,Cysteine and methionine metabolism,Amino acids,-0.0086268313279537,0.9876851491618728,0.9924109154258052,13314.425299082444,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0030,Cystine,,,Cysteine and methionine metabolism,Amino acids,-0.0763596639939648,0.7741864566991975,0.9216437931952424,135585.87693920554,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0031,2-Hydroxybutyric acid,,,Cysteine and methionine metabolism,Amino acids,-0.6439863674174148,0.2794883872820798,0.8937009496165054,2230243.3856527414,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0032,2-Aminobutyric Acid,,,Cysteine and methionine metabolism,Amino acids,-0.1368038819963965,0.5653539684226297,0.8953345911408636,166250.0687273873,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0033,Methylglyoxal,,,"Glycine, serine, and threonine metabolism,pyruvate metabolism",Amino acids,-1.966024378547628,0.1898481556894516,0.8937009496165054,46136.0170966996,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0034,Glycine,,,"Glycine, serine, and threonine metabolism",Amino acids,-0.1231066381367923,0.6753814091312682,0.9139608058986984,148414.78176367693,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0035,Sarcosine,,,"Glycine, serine, and threonine metabolism",Amino acids,-0.124011313084516,0.5911443771425434,0.8994552033274821,70367.21693127988,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0036,2-Ketobutyric Acid,,,"Glycine, serine, and threonine metabolism; Cysteine and methionine metabolism",Amino acids,-0.4612544548316352,0.4174016085986263,0.8937009496165054,172296.82379724816,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0037,Dimethylglycine,,,Glycine metabolism,Amino acids,0.179575190601138,0.8127748001138458,0.9241959397193928,6457.3714866561895,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0038,Choline,,,"Glycine, serine and threonine metabolism",Amino acids,-0.2290339384807249,0.0974806903318497,0.8937009496165054,3377307.593400826,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0039,Serine,,,"Glycine, serine and threonine metabolism",Amino acids,0.0467393955141441,0.8391630257210329,0.937362954262856,96339.57203924491,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0040,Guanidinoacetic Acid,,,"Glycine, serine, and threonine metabolism",Amino acids,-0.1180856850902572,0.5906342768370263,0.8994552033274821,20362.163737609848,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0041,Betaine,,,"Glycine, serine and threonine metabolism",Amino acids,-0.0122332611516672,0.9428111668339966,0.9689576429125903,35024817.87656758,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0042,Threonine,,,"Glycine, serine and threonine metabolism",Amino acids,-0.442913633811309,0.2384758414767432,0.8937009496165054,2322418.9331473447,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0043,3-Methylhistamine,,,"Histidine metabolism, histamine metabolite",Amino acids,0.2341647034277677,0.1839703314978839,0.8937009496165054,21489.841902020828,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0044,4-Imidazoleacetic Acid,,,Histidine metabolism,Amino acids,-0.1533319134100889,0.5336325047877406,0.8953345911408636,416521.9369523478,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0045,Histidinol,,,Histidine metabolism,Amino acids,-0.1214219402644955,0.0075595006809054,0.6602056906916773,57214.46930684156,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0046,Histidine,,,Histidine Metabolism,Amino acids,-0.1277333947801284,0.1936313084552607,0.8937009496165054,901406.764082756,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0047,3-Methylhistidine,,,Histidine Metabolism,Amino acids,-0.1728492339833038,0.5631943539743385,0.8953345911408636,558142.5541035661,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0048,5-Aminopentanoate,,,Lysine degradation,Amino acids,-0.013112597575732,0.9376184218517134,0.9667751321875278,35665447.62129473,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0049,Pipecolinic Acid,,,Lysine degradation,Amino acids,-0.1283794077692862,0.8189925422290468,0.9267198431262028,181135.27435239623,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0050,Glutaric Acid,,,Lysine degradation,Amino acids,-0.2075606906730457,0.3652593719856538,0.8937009496165054,179983.8420073725,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0051,Lysine,,,Lysine metabolism,Amino acids,-0.0581774418247833,0.8019581882264146,0.9219946801351102,1821212.4991902069,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0052,2-Oxoadipic Acid,,,"lysine biosynthesis/degradation, tryptophan metabolism",Amino acids,-0.8464248803779186,0.2169555334879027,0.8937009496165054,55138.90273161322,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0053,2-Aminoadipic Acid,,,Lysine degradation,Amino acids,0.3458974703095379,0.3216599389175633,0.8937009496165054,8919.059170572955,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0054,Trimethyllysine,,,Lysine degradation,Amino acids,-0.5306302640621876,0.3116018556610243,0.8937009496165054,73033.4121277799,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0055,2-Methylcitric Acid,,,Lysine biosynthesis,Amino acids,-1.3023931770668091,0.1366062307804641,0.8937009496165054,8265616.183609627,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0056,Phenylalanine,,,Phenylalanine metabolism,Amino acids,-0.2763192723685244,0.1440040364607867,0.8937009496165054,3677722.472821048,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0057,Hippuric Acid,,,Phenylalanine metabolism,Amino acids,-0.2755753247241067,0.775913459037874,0.9216437931952424,1424444.590929604,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0058,Phenylacetylglycine,,,Phenylalanine metabolism,Amino acids,,,,14425.576374298102,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0059,Picolinic Acid,,,Tryptophan metabolism,Amino acids,-1.3078198233073977,0.1512585758001128,0.8937009496165054,128936.71786658133,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0060,3-Hydroxyanthranilic Acid,,,Tryptophan metabolism,Amino acids,-0.1532595588133257,0.5511670894714188,0.8953345911408636,8316.196407063639,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0061,Kynurenic Acid,,,Tryptophan metabolism,Amino acids,-0.4455835641636139,0.2008047549373897,0.8937009496165054,167944.18018896118,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0062,Tryptophan,,,Tryptophan metabolism,Amino acids,-0.3148367105410693,0.1168214351714498,0.8937009496165054,3080125.508665669,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0063,Xanthurenic Acid,,,Tryptophan metabolism,Amino acids,0.1477671464271388,0.8106880840181427,0.9241959397193928,9553.360473362736,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0064,Kynurenine,,,Tryptophan metabolism,Amino acids,-0.2201247093836459,0.126810469493938,0.8937009496165054,89037.17030816911,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0065,Indoxyl Sulfate,,,Tryptophan metabolism,Amino acids,-0.138196662021853,0.7816721110939227,0.9216437931952424,1596669.141513548,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0066,Hydroquinone,,,Tyrosine metabolism,Amino acids,0.0654329358286446,0.8882979172116753,0.9416463138783092,155796.71271058114,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0067,3-Hydroxyphenylacetic Acid,,,Tyrosine/phenylalanin metabolism,Amino acids,-0.3640122892813164,0.3962675572967733,0.8937009496165054,32268.263391204837,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0068,4-Hydroxyphenylacetic Acid,,,Tyrosine metabolism,Amino acids,-0.3666938495844524,0.394653979490566,0.8937009496165054,32328.29670264181,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0069,Gentisic Acid,,,Tyrosine metabolism,Amino acids,-0.3649622026416325,0.4192471450174683,0.8937009496165054,564574.9521035298,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0070,Tyrosine,,,Tyrosine metabolism,Amino acids,-0.3728196798115951,0.1951235182647777,0.8937009496165054,4078444.261363289,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0071,Homovanillic Acid,,,Tyrosine metabolism; dopamine/catecholamine metabolite,Amino acids,-1.3663945820605294,0.0503503031658448,0.8937009496165054,1078507.5490794089,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0072,4-Hydroxyphenyllactate,,,Tyrosine metabolism,Amino acids,-1.3673809856383687,0.0503465100833042,0.8937009496165054,1078007.146211646,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0073,3-Methoxy-Tyrosine,,,Tyrosine metabolism,Amino acids,,,,4989.203601730347,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0074,3-Methy2-Oxopentanoic Acid,,,Isoleucine degradation,Amino acids,-0.2948272142762705,0.5018555363128016,0.8953345911408636,148883.76250678717,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0075,2-Hydroxy-3-Methylpentanoic Acid,,,Isoleucine metabolism,Amino acids,0.3304523026217131,0.3093874651449247,0.8937009496165054,48540.93943984476,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0076,3-Methylglutaric Acid,,,Leucine metabolism,Amino acids,-0.5289801362638185,0.4339566363215074,0.8937009496165054,3967386.425192088,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0077,Valine,,,"Valine, leucine, and isoleucine biosynthesis / degradation",Amino acids,-0.3843632307600171,0.1497978919277612,0.8937009496165054,6213143.728966687,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0078,2-Ketoisovaleric acid,,,"Valine, leucine, and isoleucine biosynthesis / degradation",Amino acids,-0.27850722133064,0.2382883195094556,0.8937009496165054,166501.82198225916,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0079,2-Hydroxy-isovaleric acid,,,"Valine, leucine, and isoleucine biosynthesis / degradation",Amino acids,0.1944472210759653,0.6777821124810699,0.9139608058986984,596813.8951526323,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0080,Methylmalonic Acid,,,"Valine, leucine, and isoleucine degradation; Propanoate metabolism",Amino acids,-0.4231801749269168,0.3006345856770354,0.8937009496165054,311533.7268753704,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0081,Citraconic Acid,,,"Valin, leucine, isoleucine biosynthesis",Amino acids,-0.3318597566923423,0.3641797872605194,0.8937009496165054,1092377.786758863,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0082,Itaconic Acid,,,"Valin, leucine, isoleucine biosynthesis",Amino acids,-0.5914794066919252,0.0078268634884481,0.6602056906916773,197380.52170770263,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0083,Ketoleucine,,,"Valine, Leucine and Isoleucine Degradation",Amino acids,-0.3985671398575878,0.1906486274258409,0.8937009496165054,1337694.9036406646,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0084,Leucine,,,"Valine, leucine and isoleucine degradation/ biosynthesis",Amino acids,-0.3839645554597867,0.0831506421698887,0.8937009496165054,6409453.576829687,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0085,Isoleucine,,,"Valine, leucine, isoleucine biosynthesis",Amino acids,-0.1678351627649661,0.3895208362529593,0.8937009496165054,3672279.15683496,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0086,N-Acetylglycine,,,Amino acid acetylation,Amino acids,-0.5770186084988752,0.0505943723549222,0.8937009496165054,733846.5488348635,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0087,N-Acetylalanine,,,Amino acid acetylation,Amino acids,-0.2489161116233518,0.067641091017136,0.8937009496165054,698946.3605869653,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0088,N-Acetydserine,,,Amino acid acetylation,Amino acids,0.2330763096497624,0.2398361524090082,0.8937009496165054,153331.96823701984,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0089,Spermine,,,Polyamine metabolism,Amino acids,0.1172576346093705,0.6402692663626597,0.9139608058986984,1430.0689477123012,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0090,N1-Acetylspermidine,,,Polyamine metabolism,Amino acids,-0.2721029599316326,0.5453139792584878,0.8953345911408636,33045.853809213,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0091,Taurine,,,Taurine and hypotaurine metabolism,Amino acids,-0.7377769504984893,0.087068856080403,0.8937009496165054,1799006.803492325,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0092,Fumaric Acid,,,Citrate cycle (TCA cycle),Energy metabolism,-0.7097507533475726,0.0913071107937799,0.8937009496165054,999446.2284974164,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0093,Succinic Acid,,,Citrate cycle (TCA cycle),Energy metabolism,-0.5895463299316149,0.2447568298032334,0.8937009496165054,35322.81929308096,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0094,2-Methylglutaric Acid,,,"Citrate cycle (TCA cycle), Succinic acid metabolite",Energy metabolism,-0.5293822948593464,0.4335076789509426,0.8937009496165054,3966785.0285034473,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0095,Malic Acid,,,Citrate cycle (TCA cycle),Energy metabolism,-0.7950416129240417,0.0864287051421992,0.8937009496165054,18070594.4788498,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0096,Oxoglutaric Acid,,,Citrate cycle (TCA cycle),Energy metabolism,-1.003640410434785,0.1402700603089066,0.8937009496165054,4495198.373629802,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0097,2-ketoglutaramate,,,"Citrate cycle (TCA cycle), Alanine, Aspartate, and Glutamate metabolism",Energy metabolism,-0.5368876581172511,0.2884195416997019,0.8937009496165054,57875.14672208805,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0098,Aconitic Acid,,,"Citrate cycle (TCA cycle), trans isomer of cis-Aconitic acid",Energy metabolism,-1.502702301359336,0.1146699687077216,0.8937009496165054,341423.57865681907,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0099,Beta-Carboxyglutaric Acid,,,"Citrate cycle (TCA cycle) , from msms fragmentation",Energy metabolism,-0.9511584132405508,0.0645258988238037,0.8937009496165054,723011.5542768658,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0100,Citric Acid,,,Citrate cycle (TCA cycle),Energy metabolism,-1.2273935946494563,0.1205084297895877,0.8937009496165054,255783494.6483365,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0101,Glucose,,,Glycolysis; Gluconogenesis; galactose metabolism,Energy metabolism,0.1108478776786891,0.7507823685329698,0.9216437931952424,7470375.163782334,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0102,Lactic Acid,,,Glycolysis / Gluconeogenesis,Energy metabolism,-0.2404721175089046,0.2931788952238188,0.8937009496165054,9315825.483850926,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0103,Pyruvate,,,Glycolysis / Gluconeogenesis,Energy metabolism,-0.654768670457267,0.3161818967237686,0.8937009496165054,154129.38929247754,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0104,3-Phosphohexose?,,,Glycolysis -Cycle sugar phosphate?,Energy metabolism,-1.1059006846742834,0.0536101810677364,0.8937009496165054,423673.7737339202,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0105,Pantothenic Acid,,,Pantothenate and CoA biosynthesis,Energy metabolism,-1.5309042905966856,0.1543818698912825,0.8937009496165054,53551.439989232174,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0106,Deoxyribose,,,Pentose phosphate pathway,Energy metabolism,-0.988960623687868,0.1618984192046454,0.8937009496165054,271227.5359325001,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0107,Ribose,,,Pentose phosphate pathway,Energy metabolism,-0.947004521994266,0.0823964018076775,0.8937009496165054,63702.69503590513,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0108,2-DeoxyRibose 5-Phosphate-fragment?,,,Pentose phosphate pathway,Energy metabolism,-2.3587328636518583,0.216549578921374,0.8937009496165054,30239.149057655733,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0109,Galacturonic Acid,,,Pentose and glucuronate interconversions,Energy metabolism,-0.3616812373537593,0.5126107308174973,0.8953345911408636,195935.2348674292,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0110,Hypoxanthine,,,Purine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-0.3352642891178993,0.3614044723320572,0.8937009496165054,788515.2091415863,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0111,Xanthine,,,Purine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,,,,10994.235714191647,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0112,Uric Acid,,,Purine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-0.6109821217948849,0.1029548054290298,0.8937009496165054,18651638.850962084,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0113,5-Hydroxyisourate,,,Purine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-0.8646617113908577,0.3184656008631625,0.8937009496165054,33312.558613271125,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0114,Adenosine,,,Purine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,1.084867100798397,0.0191082426344814,0.8937009496165054,44927.58300031535,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0115,Succinoadenosine,,,Purine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-1.0658153489683804,0.1436043595800731,0.8937009496165054,40438.304935485074,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0116,N-FormyGAR (FGAR)--riboside,,,Purine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,0.2077284484791981,0.5297262786016788,0.8953345911408636,1363450.4715725307,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0117,Beta-Alanine,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,0.0862130003611979,0.658592350108732,0.9139608058986984,392922.6475318423,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0118,3-Aminoisobutyric Acid,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,0.179575190601138,0.8127748001138458,0.9241959397193928,6457.3714866561895,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0119,Cytosine,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-0.1696065284641801,0.0673297736799683,0.8937009496165054,92286.63715967305,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0120,Orotic Acid,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-0.1044526803763423,0.8800846174498687,0.9416463138783092,14239.19610999695,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0121,Uracil 5-Carboxylic Acid/Isoorotic Acid,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-0.1044526803763423,0.8800846174498687,0.9416463138783092,14239.19610999695,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0122,Thymidine+Cl,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-1.7647102014757876,0.0469462678821824,0.8937009496165054,604320.7492339575,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0123,Uridine,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-2.5881507577750784,0.3820038257098699,0.8937009496165054,71493.15554410646,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0124,Uridine+Cl,,,Pyrimidine metabolism,Purine  and pyrimidine metabolism/nucleotide metabolism,-3.816230810391505,0.3748774785404092,0.8937009496165054,933542.6642599629,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0125,5-Methylcytidine,,,Nucleotide modification,Purine  and pyrimidine metabolism/nucleotide metabolism,-1.0615519203008212,0.2089041731275172,0.8937009496165054,21446.78861348469,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0126,Ribothymidine,,,Nucleotide modification,Purine  and pyrimidine metabolism/nucleotide metabolism,0.0718747372863899,0.7617461456978566,0.9216437931952424,229997.7210612692,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0127,1-Methyladenosine,,,Nucleotide modification,Purine  and pyrimidine metabolism/nucleotide metabolism,-0.3110981347823265,0.0547160833152739,0.8937009496165054,71576.48948551687,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0128,N-Acetylglucosamine (GlcNAc),,,Amino sugar metabolism,Amino sugar and nucleotide sugar metabolism,0.1065359287862412,0.5620163069606409,0.8953345911408636,37072.14887551661,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0129,N-Acetylneuraminic Acid,,,Amino sugar metabolism,Amino sugar and nucleotide sugar metabolism,-3.881315233251672,0.1662759418038084,0.8937009496165054,55049.772247650166,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0130,Maleic Acid,,,Nicotinate and nicotinamide metabolism,"Cofactor, vitamin and antioxidant metabolism",-0.9819814981314848,0.1148853584303526,0.8937009496165054,196576.67503694503,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0131,Trigonelline/N-Methylnicotinate,,,Nicotinate and nicotinamide metabolism,"Cofactor, vitamin and antioxidant metabolism",0.5285038573187385,0.3659055571144585,0.8937009496165054,2629664.462127191,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0132,Nicotinamide N-Oxide,,,Nicotinate and nicotinamide metabolism,"Cofactor, vitamin and antioxidant metabolism",0.095690028324875,0.6010733347946852,0.9026025773280164,586600.2077726542,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0133,1-Methylnicotinamide,,,Nicotinate and nicotinamide metabolism,"Cofactor, vitamin and antioxidant metabolism",-1.7590311843195212,0.0382448932287724,0.8937009496165054,23731.061168246106,R+39_vs_Preflight,Polaris_Dawn
MET_PD_0134,N1-Methy4-Pyridone-5-Carboxamide(4-PY),,,Nicotinate and nicotinamide metabolism,"Cofactor, vitamin and antioxidant metabolism",-0.6591114973985831,0.3053818840172536,0.8937009496165054,501946.6405115765,R+39_vs_Preflight,Polaris_Dawn
